13.506	12.118	15.401	18.447	17.478	17.537	17.983	19.857	18.302	15.679	17.17	18.302	16.644	18.952	15.769	16.974	18.506	17.566	17.121	12.824	13.077	10.953	8.1387	13.469	11.149	15.328	20.156	15.877	17.311	15.496	17.311	16.422	16.974	15.941	11.457	11.855	10.067	14.527	14.159	12.867	14.159	13.198	8.1387	10.953	8.8445	6.8033	10.953	13.963	14.438	12.824	12.994	13.077	11.149	9.984	5.1284	6.9737	13.506	11.457	15.769	12.318	20.691	20.699	23.688	24.832	22.318	22.386	21.706	23.587	22.982	20.436	22.88	22.931	21.206	22.965	20.259	20.282	23.737	24.191	24.238	21.661	21.545	23.351	21.789	24.783	22.092	23.446	27.121	23.762	25.379	23.457	12.712	10.004	14.885	17.557	16.994	18.561	17.895
12.293	11.895	14.906	17.608	16.706	17.749	16.936	18.979	18.381	14.906	17.241	17.608	14.401	18.486	15.815	16.803	18.653	16.207	16.315	12.804	11.391	12.556	9.3898	12.756	12.556	15.221	19.505	16.647	16.803	14.231	17.361	15.934	17.1	14.876	11.115	10.164	10.505	12.293	14.231	10.422	14.231	13.174	7.2414	11.954	9.3898	10.252	11.587	13.944	14.231	10.422	10.252	13.262	8.944	10.252	5.5665	8.944	13.793	12.347	14.597	14.876	19.899	19.536	23.094	23.944	21.75	21.75	21.129	23.432	22.975	20.119	22.227	22.144	20.164	22.277	20.19	20.422	23.057	23.196	23.696	21.115	21.283	22.942	20.874	23.996	22.036	23.035	26.519	23.196	25.072	23.432	12.812	12.107	15.091	18.089	17.481	18.53	17.931
12.584	11.419	14.993	17.523	16.553	17.944	16.964	19.322	18.605	15.595	16.812	18.032	16.471	18.409	15.794	17.456	18.301	17.44	17.164	14.154	13.202	12.428	8.6049	11.982	12.428	14.934	19.899	16.344	17.372	15.595	16.964	14.625	15.671	14.43	10.28	11.863	8.9721	12.784	13.46	11.982	13.664	12.321	10.924	10.924	8.6049	8.9721	11.419	12.584	13.46	11.143	12.584	13.29	10.28	9.4179	2.321	7.4398	11.863	11.615	13.935	13.935	19.744	19.889	23.185	24.118	21.893	21.459	20.725	22.9	22.784	19.365	22.149	22.2	19.899	21.971	19.574	20.622	22.857	22.74	23.543	21.672	20.962	23.158	21.359	24.228	22.064	22.784	26.431	23.477	24.84	23.122	13.553	11.939	15.056	18.495	16.582	17.765	18.013
12.779	13.88	15.583	17.144	16.731	18.777	17.624	19.395	18.581	15.415	18.534	18.07	15.488	18.593	16.89	18.03	19.276	17.88	17.077	14.246	12.205	13.164	9.4432	12.049	12.911	16.174	19.795	17.077	17.535	16.355	16.749	16.566	16.433	15.06	12.205	12.911	11.04	14.87	15.415	13.442	13.739	12.205	11.04	11.942	9.0389	8.5931	11.942	13.285	14.246	12.779	13.164	13.88	11.04	8.4741	5.9214	5.2156	12.454	12.205	15.19	14.525	19.595	20.299	23.345	24.133	22.405	21.953	21.368	23.645	23.721	20.764	22.828	23.069	20.243	23.419	21.08	21.312	24.185	24.014	24.051	21.748	21.633	24.051	21.926	24.409	23.069	23.499	26.817	23.835	25.123	23.908	12.349	13.06	14.42	18.394	17.184	18.096	17.965
12.762	12.893	16.234	17.458	16.949	18.126	18.327	19.734	19.942	16.448	18.804	17.473	15.521	19.533	17.147	18.437	19.839	18.139	17.195	13.922	11.934	12.144	8.87	12.392	14.185	15.154	18.837	16.448	17.016	15.521	16.999	16.448	13.989	14.808	10.911	11.423	10.092	12.849	14.891	13.102	14.552	12.849	9.8391	12.717	8.9773	10.979	12.343	13.819	14.185	11.988	9.8391	12.893	7.9009	10.979	5.8597	5.4022	13.224	11.988	14.998	15.354	19.382	20.092	22.784	24.217	21.726	22.511	21.453	23.601	23.839	20.891	22.314	23.036	19.515	22.893	21.447	21.53	24.511	24.006	24.217	21.5	21.447	23.979	21.483	24.242	22.923	23.236	26.369	24.166	24.947	23.659	12.896	13.383	15.357	17.23	17.277	18.475	17.71
13.388	13.027	15.713	18.745	17.599	18.878	17.7	19.847	18.146	15.713	17.7	18.248	16.549	18.757	16.455	16.695	18.974	17.282	17.344	13.11	12.725	12.725	8.539	11.888	13.502	15.529	20.245	17.007	17.714	15.867	17.481	15.867	16.677	15.162	11.942	11.888	10.986	12.9	14.471	11.182	14.589	12.9	9.8467	11.995	9.8467	6.8364	12.151	13.826	14.501	12.399	13.231	13.539	10.1	10.491	5.4097	5.8673	13.502	12.399	16.731	15.361	20.529	20.408	23.609	24.704	22.466	21.767	21.092	23.475	22.796	20.124	22.167	22.796	20.213	22.689	20.1	20.76	23.475	23.864	24.441	21.756	22.151	23.365	21.985	25.177	22.752	23.11	27.242	23.996	25.762	23.306	12.763	11.926	15.276	17.851	18.014	18.518	17.489
12.42	12.745	15.182	18.833	18.167	17.62	18.167	19.477	17.735	15.258	16.322	17.502	15.931	18.193	16.058	16.96	19.151	17.532	16.533	14.245	11.511	11.57	8.1925	12.016	13.409	15.549	19.361	16.533	17.472	14.919	17.027	16.058	15.995	15.182	11.909	10.038	9.8674	13.409	14.461	12.372	12.921	13.409	10.94	12.372	7.9292	9.7797	11.909	13.522	13.131	12.745	13.409	12.878	8.1925	11.203	5.1822	8.1925	14.491	14.017	15.756	14.61	20.375	19.762	24.1	25.074	22.208	21.919	21.184	23.123	22.709	19.735	22.372	22.955	21.26	22.669	19.987	20.899	23.611	23.347	24.476	22.084	21.57	23.056	22.172	24.986	22.709	23.466	27.044	23.64	25.74	23.056	13.282	12.45	15.763	17.516	17.75	18.026	17.057
12.044	12.092	15.813	17.56	17.037	17.865	17.941	19.434	18.232	14.93	16.975	17.519	16.441	18.678	16.782	16.529	18.416	17.56	16.7	13.081	11.688	10.679	8.2318	12.418	12.803	15.56	19.215	15.667	16.529	15.054	16.782	15.428	14.854	15.222	8.2318	9.0819	9.5395	13.622	13.413	11.844	13.378	13.622	10.679	12.55	9.5395	8.5704	11.844	14.163	13.622	12.72	9.7098	12.72	9.0819	9.5395	5.5601	6.6995	13.519	12.593	14.854	14.854	20.169	19.938	23.345	23.992	22.135	21.135	20.516	22.606	22.657	20.679	22.72	22.999	20.273	22.489	19.478	19.539	23.488	23.837	23.689	20.679	21.056	23.019	21.798	24.634	22.23	22.807	26.743	23.164	25.284	23.03	11.725	12.499	15.091	17.196	16.885	17.706	17.598
11.699	11.962	14.4	17.292	16.817	17.093	16.75	19.828	18.534	14.972	17.336	17.381	14.37	18.567	16.767	17.292	19.19	18.096	16.559	13.637	10.521	10.797	7.2917	11.962	13.531	16.112	19.033	16.112	16.488	14.763	17.41	15.785	15.848	14.515	11.699	9.6575	11.36	13.496	14.281	11.806	13.74	12.668	7.7193	11.962	7.2917	7.7193	12.838	13.35	13.807	13.35	11.806	12.58	9.5697	9.8278	7.2917	8.2308	13.199	13.312	14.37	14.311	19.57	20.032	22.655	23.978	21.795	21.295	20.797	22.513	23.101	19.902	22.038	22.44	19.498	22.381	19.596	20.797	23.553	23.463	23.824	21.916	20.993	23.101	20.391	24.079	21.441	22.775	26.086	23.955	24.311	23.137	12.706	12.662	14.704	16.895	16.184	17.939	17.331
13.314	12.807	16.613	18.621	16.813	17.782	17.593	19.761	17.426	14.307	17.317	17.782	17.364	18.703	16.12	17.563	17.95	17.608	16.613	14.079	11.573	9.9291	6.9188	12.433	12.078	14.583	20.049	15.795	17.039	15.492	17.608	15.444	17.172	15.95	11.513	11.264	10.574	13.908	13.584	10.574	13.314	12.939	12.078	12.433	6.9188	8.6214	12.482	13.584	14.079	11.97	11.573	13.908	11.264	10.793	7.5634	9.8413	14.079	12.482	16.594	14.553	20.327	19.868	23.824	24.786	21.954	21.632	21.22	23.126	22.024	19.304	21.883	23.389	21.713	22.634	19.761	19.797	23.017	23.929	24.028	21.513	21.543	22.874	22.192	25.059	22.208	23.013	27.132	23.706	25.722	22.983	12.622	11.76	16.144	17.741	17.291	17.937	17.937
13.784	12.833	16.519	18.435	17.07	18.026	17.544	19.315	18.21	15.931	17.931	17.663	15.592	19.315	17.633	17.02	19.285	18.349	16.812	12.788	11.246	11.05	5.4732	11.951	12.788	15.843	19.315	15.592	17.298	14.652	17.763	15.069	16.575	14.623	11.613	10.163	10.163	14.06	14.06	12.215	13.89	12.92	8.6025	12.92	9.0483	6.8998	12.788	14.288	15.199	12.788	10.08	13.295	8.941	12.788	2.4629	5.9307	13.295	12.92	15.225	15.473	20.03	19.52	23.263	23.952	22.506	21.797	21.122	23.798	22.819	20.54	23.04	23.028	20.356	22.855	20.284	20.163	23.999	24.129	23.928	21.83	21.07	23.263	21.445	24.579	22	23.432	26.854	23.802	25.215	23.55	12.85	12.013	15.905	17.695	16.874	17.606	17.606
12.88	13.411	16.422	18.395	17.258	18.195	17.593	18.944	17.891	14.922	17.047	18.17	16.144	19.008	17.113	16.402	18.901	17.474	16.98	13.562	12.019	12.175	6.8599	11.206	13.562	15.185	19.335	15.934	16.479	15.029	18.105	15.552	16.535	16.701	11.514	9.4126	9.7825	13.411	14.248	11.01	14.524	13.255	9.0083	12.423	9.8702	9.0083	11.573	12.175	15.457	12.175	12.793	14.494	10.734	11.514	5.8908	7.932	14.248	11.911	15.261	15.552	20.559	19.48	23.647	24.348	22.442	21.911	21.654	24.02	23.059	20.148	22.374	23.255	20.839	22.712	20.123	20.276	23.314	23.877	23.953	21.282	21.694	23	22.019	24.881	22.447	23.283	27.266	23.643	25.587	23.314	12.94	12.897	15.277	17.948	17.047	18.016	17.491
12.941	12.391	15.45	17.566	17.755	18.412	17.64	19.719	19.581	15.45	18.661	17.908	15.402	18.786	17.521	18.412	20.14	18.056	16.736	13.272	12.391	11.928	6.8768	11.531	12.897	15.842	18.326	16.078	15.951	14.939	17.566	14.856	16.341	14.6	12.897	11.222	10.057	14.6	14.993	12.941	15.202	12.941	11.59	11.982	9.4295	7.9489	11.982	13.969	13.761	12.81	13.068	13.15	8.918	11.531	6.8768	10.14	11.027	12.81	15.176	14.856	20.356	19.719	22.729	23.986	21.934	22.166	21.779	23.811	24.053	21.531	23.579	23.303	19.755	22.836	21.027	21.846	24.233	24.236	23.949	21.501	21.027	23.485	20.686	23.835	22.391	23.409	26.161	24.374	25.051	24.188	13.05	13.411	15.384	17.723	16.324	18.358	18.104
13.711	12.178	15.894	17.492	17.033	18.002	17.894	19.567	19.367	15.555	17.477	18.002	16.327	19.001	17.894	18.042	19.741	17.625	17.308	13.852	11.517	11.208	7.9348	12.377	14.023	14.73	18.398	15.46	16.001	15.46	17.229	16.327	15.739	14.023	12.377	12.426	10.126	13.565	14.73	12.796	13.747	13.414	10.126	11.012	10.043	8.1981	12.751	11.914	14.023	12.377	12.178	14.219	9.873	11.914	5.1878	8.4463	12.883	11.012	15.188	14.527	19.976	20.952	22.974	23.962	22.136	22.377	21.564	23.617	24.247	21.012	23.445	23.414	20.151	23.161	21.052	21.487	24.298	23.945	23.972	21.743	21.898	23.547	21.24	24.2	22.715	23.317	26.424	23.986	24.859	24.092	13.316	12.942	16.483	17.799	17.799	18.529	17.655
13.252	13.252	16.321	18.5	17.365	17.888	18.192	19.41	18.559	15.733	16.977	17.996	15.888	18.898	16.698	17.175	18.743	17.255	16.769	13.847	11.57	11.203	7.5014	11.57	12.921	15.733	19.735	15.549	17.486	15.43	17.996	16.321	17.027	14.919	12.172	11.007	11.57	13.847	14.491	13.741	12.877	12.921	11.57	12.016	8.5595	9.0053	12.745	13.131	14.017	11.57	12.745	14.213	12.016	11.007	9.4096	9.8672	12.79	11.203	15.549	13.741	20.398	20.429	23.98	24.461	22.125	22.172	21.952	23.541	22.934	21.183	22.487	23.048	20.919	22.877	20.112	20.752	24.007	23.327	24.007	21.908	21.714	23.408	22.084	24.476	22.161	23.541	26.885	24.017	25.767	23.618	14.23	13.116	15.808	17.013	17.576	17.209	17.288
13.638	13.819	16.83	18.384	17.301	18.245	18.519	20.223	18.626	16.073	17.799	18.27	16.478	19.488	16.935	17.188	18.976	17.188	17.105	13.33	11.281	10.116	9.0835	12.041	9.9454	15.834	19.41	14.803	16.4	14.569	18.245	16.478	16.629	15.508	12.498	11.648	9.8577	13.925	14.599	11.987	13.6	13.209	11.085	10.59	10.116	10.198	10.198	13.638	14.803	12.25	12.25	14.658	11.648	12.25	6.9351	9.0835	14.323	13.209	15.532	12.823	20.627	20.351	23.389	24.696	22.45	22.24	21.683	23.819	22.999	20.686	22.751	23.574	21.281	23.063	19.989	20.223	24.028	23.819	24.348	22.24	21.388	23.163	21.683	24.469	21.815	23.209	27.252	24.045	25.646	23.486	13.686	13.54	15.53	18.147	17.156	17.527	18.621
14.173	13.059	16.479	18.393	17.103	17.151	18.12	19.357	17.964	15.477	17.775	17.857	17.293	19.079	16.25	17.151	18.672	16.955	17.293	13.059	11.944	9.7954	9.7954	10.935	12.806	15.816	19.405	16.19	17.183	14.538	18.569	16.498	17.038	16.498	11.837	10.867	9.7954	13.669	12.718	11.439	13.45	12.3	11.439	10.935	8.9335	8.4877	11.498	13.775	14.141	13.18	13.336	13.669	10.935	10.44	6.9554	6.7851	14.508	12.1	15.186	13.945	21.294	20.17	23.985	24.901	21.944	22.176	21.754	23.616	22.601	20.138	22.913	23.687	21.207	22.879	19.471	19.966	23.333	23.743	23.948	22.181	22.054	23.439	22.216	24.831	21.798	23.336	27.467	23.495	25.988	23.212	14.192	12.856	15.801	17.867	17.023	18.081	17.812
14.774	13.784	17.16	18.438	16.964	18.292	17.424	20.122	19.347	16.336	18.129	18.497	16.689	19.672	17.468	17.658	19.924	18.878	17.439	14.182	11.846	12.109	8.9425	14.458	14.182	16.413	19.636	17.047	18.378	16.336	17.825	16.706	16.914	15.119	10.057	11.846	9.8044	13.345	12.858	10.944	13.784	13.784	10.449	10.944	7.8661	10.057	10.057	13.497	13.784	11.846	11.448	13.459	10.944	9.9747	5.1191	8.1294	11.846	11.507	15.759	14.15	20.99	21.339	24.304	24.647	22.185	21.763	22.021	24.089	23.738	21.095	23.248	23.643	21.095	23.566	21.14	21.101	24.316	23.805	24.217	21.953	21.829	23.326	21.339	24.226	22.144	23.133	26.499	23.941	25.493	23.448	14.87	13.203	16.703	18.892	17.947	18.452	17.947
14.277	13.345	14.704	17.15	16.537	17.506	16.642	19.117	19.591	17.257	17.887	17.674	15.673	19.214	16.829	18.177	20.297	17.376	17.632	14.704	12.205	12.663	9.6527	16.337	15.586	18.426	20.792	18.551	19.195	17.782	16.107	15.24	14.967	11.748	11.236	9.6527	11.296	12.157	13.308	13.802	13.308	12.663	9.823	11.296	8.345	7.7145	10.792	10.988	12.531	9.823	11.296	11.957	8.6836	7.7145	2.663	3.8024	9.1951	10.792	12.916	12.706	18.947	19.591	22.663	23.112	21.869	22.597	21.801	24.055	24.189	21.947	23.337	22.953	19.565	22.941	21.064	21.169	24.106	22.821	22.602	20.622	19.93	23.061	19.823	22.597	21.849	22.833	25.532	23.404	23.819	22.663	13.299	13.337	14.959	17.279	16.31	17.879	17.264
12.988	13.355	16.862	17.582	16.252	16.862	16.506	19.639	18.474	15.463	18.04	18.551	18.21	20.402	17.606	18.147	19.517	18.21	18.877	14.964	13.663	12.988	12.701	16.252	15.693	17.178	21.272	17.783	18.551	16.762	16.862	15.911	15.541	13.633	8.1472	7.5824	5.9988	12.019	13.091	12.063	11.314	12.063	9.1794	10.344	7.0709	3.1588	6.1691	9.0091	11.104	11.314	9.6536	11.562	5.0297	4.3238	3.1588	6.1691	12.988	12.55	14.298	12.988	19.894	19.287	22.943	23.681	21.792	21.851	21.147	24.278	23.496	20.325	22.075	23.396	20.856	22.386	19.57	18.841	22.063	21.851	22.607	20.623	20.254	21.918	19.683	22.019	19.052	20.81	25.15	23.027	23.844	21.329	12.471	12.959	16.026	16.578	15.812	16.248	17.037
17.278	18.13	19.269	20.878	20.308	21.043	20.994	22.797	23.131	20.171	21.842	21.412	18.704	22.255	20.327	20.131	22.308	20.9	20.384	16.715	16.611	18.367	16.845	20.605	19.17	20.605	22.865	19.876	20.838	20.384	15.84	15.119	15.694	14.578	11.14	10.131	10.131	12.172	14.097	12.002	10.575	10.131	7.6837	9.1617	3.1411	2.0017	9.1617	8.5338	12.172	8.9914	10.063	11.914	6.6256	5.012	0	2.0017	9.6359	7.3165	12.045	11.496	17.12	18.553	21.94	23.416	22.041	22.513	21.412	23.739	24.15	21.407	23.131	22.482	19.389	22.998	20.434	20.288	23.074	22.753	22.764	20.131	20.526	22.172	18.456	21.296	19.111	20.967	24.26	21.989	23.311	21.901	16.848	17.292	19.093	20.054	20.162	21.023	20.588
19.228	19.219	21.078	22.453	22.336	22.909	22.059	24.1	23.846	20.439	22.224	21.94	19.785	23.684	22.059	22.016	23.764	22.504	21.862	18.263	17.24	20.779	18.418	21.94	21.048	22.453	24.23	21.001	21.94	21.541	15.841	16.377	16.497	16.071	12.771	11.891	9.3869	12.928	11.94	10.526	12.65	11.428	7.4487	8.4178	4.7017	3.5366	7.9602	9.64	12.928	8.0792	11.891	14.011	8.9293	11.428	7.0212	-1.5822	-0.6131	1.9396	4.7017	8.0792	18.161	18.33	21.767	22.985	21.525	21.346	20.836	23.321	23.812	20.599	22.584	21.395	17.066	21.428	18.297	19.326	22.453	22.783	22.555	20.798	20.885	22.795	19.299	22.292	20.798	21.707	24.495	22.576	23.042	21.234	20.02	19.338	22.029	22.755	21.958	23.1	22.655
18.575	18.394	20.559	21.451	20.236	20.842	21.585	22.843	22.999	20.189	21.988	21.966	19.873	23.28	21.389	21.782	23.183	22.121	22.328	18.729	18.185	19.579	18.009	21.327	20.559	21.389	24.013	20.754	21.857	21.369	16.353	15.174	16.545	15.662	12.374	12.495	10.25	12.164	13.193	10.25	12.651	11.415	9.974	9.755	6.2704	9.1104	8.6528	10.182	12.033	9.3635	10.813	14.501	12.033	12.291	10.25	3.2601	2.1207	-4.869	7.6837	2.1207	14.673	13.734	18.604	19.938	18.604	17.803	16.27	18.141	16.27	14.08	17.598	18.575	16.27	18.516	16.1	16.863	19.11	19.74	19.785	17.598	17.987	18.951	16.353	19.8	18.185	18.978	23.563	21.113	22.374	20.25	18.33	17.763	20.995	21.356	20.346	21.126	21.061
15.015	14.569	18.181	19.395	18.93	19.509	20.254	22.866	23.432	20.89	22.527	22.579	20.934	23.974	22.175	22.303	24.51	23.46	23.037	20.501	20.671	22.516	20.59	23.681	22.175	23.08	25.409	21.738	22.519	21.104	14.951	13.541	14.202	13.037	10.59	8.887	10.59	11.035	13.629	11.765	10.928	10.222	6.047	10.531	6.9488	5.8767	7.2121	4.9076	9.14	7.2121	9.14	12.866	8.0251	12.068	10.222	3.9385	1.8973	0.92819	6.5213	3.9385	17.661	18.506	21.041	22.068	20.197	19.772	19.532	20.336	19.418	15.341	16.74	16.521	14.278	15.877	13.744	12.866	15.877	16.74	16.74	14.775	15.015	15.877	12.272	15.589	15.771	17.326	21.483	20.197	20.711	19.14	15.603	15.355	18.741	20.591	18.462	19.634	20.514
16.325	15.105	18.037	19.699	18.105	18.915	20.31	22.091	21.741	18.971	21.517	21.753	20.264	23.849	21.244	21.356	23.06	22.662	23.145	19.863	19.645	22.447	20.877	24.445	21.861	22.766	25.749	21.873	22.857	20.598	17.253	14.846	16.252	15.457	11.957	10.614	10.216	14.764	14.087	12.265	13.624	12.265	10.668	9.7121	3.8875	10.216	6.6345	7.6036	8.8257	10.614	12.918	15.181	12.722	13.286	9.9081	5.5624	1.583	2.7224	4.5933	7.7108	19.882	19.255	22.997	24.252	21.985	22.094	21.23	22.614	21.451	17.711	17.867	19.306	17.948	18.573	14.136	14.439	18.818	19.202	20.234	18.44	17.17	18.979	15.562	19.202	16.974	19.712	24.481	21.522	23.081	20.988	17.184	14.477	17.303	19.771	18.506	18.731	19.587
